zip_code,year,quarter,ev_registrations
13031,2025,2,2
13039,2023,2,2
13039,2023,3,1
13039,2025,1,2
13041,2023,3,1
13041,2023,4,1
13045,2025,3,2
13052,2023,1,1
13088,2022,2,1
13088,2024,3,1
13088,2024,4,1
13090,2024,2,2
13090,2025,1,3
13090,2025,2,1
13090,2025,3,4
13104,2023,4,2
13104,2024,1,2
13104,2024,2,2
13104,2024,4,3
13104,2025,1,2
13104,2025,4,1
13157,2022,3,1
13157,2022,4,1
13159,2025,4,2
13202,2025,2,3
13202,2025,3,2
13206,2024,2,2
13208,2025,1,1
13209,2023,3,1
13219,2023,3,2
13219,2025,3,2
13302,2025,3,2
13309,2024,4,2
13309,2025,3,2
13323,2025,2,1
13326,2024,3,1
13326,2024,4,2
13329,2025,2,1
13335,2023,3,2
13367,2024,2,2
13413,2025,4,2
13417,2025,1,3
13421,2025,2,2
13478,2024,2,2
13485,2024,3,1
13485,2024,4,3
13501,2024,1,1
13502,2022,3,2
13603,2024,4,2
13637,2024,3,2
13637,2024,4,1
13669,2025,3,2
13753,2023,3,2
13760,2023,2,1
13760,2024,2,2
13760,2024,3,3
13760,2025,4,2
13801,2024,1,1
13801,2024,2,1
13812,2025,2,2
13812,2025,4,1
13835,2023,2,3
13850,2024,4,3
13850,2025,1,1
13903,2022,4,2
13904,2024,3,1
13904,2024,4,1
13905,2024,1,1
13905,2024,2,1
13905,2025,3,3
13905,2025,4,1
14020,2024,1,1
14020,2024,2,1
14032,2025,3,2
14036,2023,3,2
14051,2023,4,3
14051,2024,1,1
14051,2024,2,1
14051,2024,3,5
14051,2024,4,3
14051,2025,3,3
14051,2025,4,2
14052,2022,4,1
14052,2023,1,1
14059,2025,4,1
14063,2024,4,3
14072,2024,3,1
14075,2022,2,1
14075,2022,3,1
14075,2024,3,2
14075,2024,4,2
14086,2023,4,2
14086,2025,1,3
14086,2025,2,1
14086,2025,3,1
14086,2025,4,1
14092,2022,4,3
14092,2024,4,2
14094,2022,2,1
14094,2022,3,3
14098,2025,3,1
14098,2025,4,1
14105,2023,1,1
14127,2023,1,2
14127,2023,4,2
14127,2025,3,2
14219,2025,3,1
14219,2025,4,1
14220,2025,1,1
14220,2025,3,2
14222,2024,2,1
14222,2024,3,1
14222,2025,1,1
14222,2025,2,1
14223,2024,1,2
14223,2024,2,1
14224,2024,3,2
14226,2024,2,1
14226,2024,3,5
14226,2024,4,3
14226,2025,4,2
14227,2025,1,1
14228,2024,3,2
14420,2024,4,1
14420,2025,1,1
14424,2023,3,1
14424,2025,1,1
14428,2022,3,1
14428,2022,4,1
14467,2025,3,2
14472,2024,2,2
14472,2024,3,2
14482,2024,3,1
14482,2024,4,2
14506,2024,3,2
14513,2024,2,1
14513,2024,3,2
14526,2024,2,3
14526,2024,3,2
14526,2025,4,1
14534,2023,4,4
14534,2024,1,3
14534,2024,2,1
14534,2024,4,1
14534,2025,1,1
14564,2023,3,2
14564,2024,1,1
14564,2024,2,1
14569,2025,1,1
14569,2025,2,1
14604,2025,3,1
14605,2024,1,2
14606,2023,2,3
14606,2024,4,2
14609,2024,2,1
14609,2024,3,1
14610,2023,3,2
14610,2025,1,1
14618,2022,2,1
14618,2023,1,2
14618,2024,3,2
14618,2025,3,4
14618,2025,4,1
14620,2024,1,1
14620,2024,2,1
14621,2025,1,1
14623,2025,3,2
14626,2024,2,1
14626,2024,3,5
14712,2025,3,2
14717,2025,2,2
14760,2024,1,1
14760,2024,2,1
14806,2023,2,2
14813,2024,1,1
14813,2024,2,1
14822,2023,2,3
14822,2023,3,1
14830,2022,2,1
14830,2022,3,2
14830,2022,4,2
14830,2023,1,1
14830,2023,2,3
14840,2025,3,2
14840,2025,4,1
14850,2022,3,1
14850,2022,4,3
14850,2023,2,2
14850,2023,4,2
14850,2024,1,3
14850,2024,2,1
14850,2025,2,3
14850,2025,3,2
14850,2025,4,2
14858,2025,1,1
14871,2025,1,3
14883,2025,1,2
14886,2025,1,1
14886,2025,2,2
14892,2025,1,2
15001,2023,3,1
15001,2024,2,2
15005,2023,1,1
15005,2025,3,1
15005,2025,4,4
15007,2022,2,1
15007,2022,3,3
15007,2022,4,1
15009,2023,4,1
15009,2024,1,3
15009,2024,2,1
15009,2024,3,1
15014,2023,1,1
15014,2023,2,1
15017,2022,2,1
15017,2022,3,1
15017,2022,4,1
15017,2023,1,3
15017,2023,2,3
15017,2024,4,2
15017,2025,2,3
15017,2025,3,1
15017,2025,4,2
15021,2024,3,2
15025,2023,1,2
15025,2025,3,2
15038,2024,3,1
15038,2024,4,1
15044,2022,3,1
15044,2022,4,1
15044,2023,1,3
15044,2023,2,2
15044,2024,3,2
15044,2025,1,2
15044,2025,2,3
15045,2024,1,2
15049,2025,2,1
15049,2025,3,2
15055,2025,3,2
15057,2022,2,1
15057,2022,3,1
15057,2023,4,2
15057,2024,1,1
15057,2024,2,2
15057,2024,3,1
15057,2024,4,1
15057,2025,1,1
15061,2024,1,1
15061,2024,2,1
15061,2024,4,2
15061,2025,4,1
15064,2023,1,1
15066,2024,4,2
15066,2025,1,2
15066,2025,2,2
15068,2022,2,1
15068,2022,4,2
15068,2023,1,1
15068,2023,2,2
15068,2023,3,1
15068,2023,4,1
15068,2025,3,2
15071,2023,3,2
15071,2024,2,4
15071,2025,1,1
15071,2025,2,1
15084,2025,4,3
15085,2023,3,2
15089,2025,3,2
15090,2022,2,1
15090,2022,3,1
15090,2022,4,2
15090,2023,1,2
15090,2023,3,2
15090,2024,4,1
15090,2025,1,2
15090,2025,2,3
15090,2025,3,2
15101,2022,3,2
15101,2023,3,2
15101,2024,1,1
15101,2024,2,1
15101,2025,1,1
15101,2025,2,1
15101,2025,4,3
15102,2022,4,2
15102,2024,2,2
15106,2025,1,3
15106,2025,2,1
15106,2025,4,2
15108,2022,2,2
15108,2022,3,2
15108,2022,4,3
15108,2023,1,2
15108,2023,3,2
15108,2023,4,2
15108,2024,4,2
15108,2025,1,1
15108,2025,4,1
15116,2022,3,2
15116,2023,4,2
15116,2024,2,1
15116,2024,3,3
15116,2024,4,1
15116,2025,1,1
15120,2022,3,1
15120,2022,4,1
15120,2025,1,1
15120,2025,2,1
15122,2025,4,2
15129,2023,3,1
15129,2023,4,2
15129,2024,3,2
15136,2022,3,4
15136,2022,4,3
15137,2022,3,1
15137,2022,4,1
15142,2023,1,1
15142,2023,2,1
15143,2023,1,2
15143,2023,2,2
15143,2023,4,1
15143,2024,1,1
15143,2024,2,2
15143,2024,4,1
15143,2025,1,3
15143,2025,2,3
15143,2025,3,1
15143,2025,4,1
15146,2024,2,2
15146,2024,3,4
15146,2025,2,2
15147,2023,2,2
15147,2025,3,4
15147,2025,4,2
15148,2023,3,2
15201,2024,3,1
15201,2024,4,5
15201,2025,1,4
15201,2025,2,1
15202,2022,3,1
15202,2022,4,1
15202,2024,2,1
15202,2024,3,1
15202,2025,3,1
15202,2025,4,1
15203,2023,4,1
15203,2025,4,3
15205,2024,2,1
15205,2024,3,3
15206,2022,2,2
15206,2022,4,4
15206,2023,1,1
15206,2023,4,3
15206,2024,1,1
15206,2024,2,4
15206,2024,3,8
15206,2024,4,4
15206,2025,1,1
15206,2025,3,2
15206,2025,4,3
15207,2022,2,1
15207,2022,3,1
15207,2024,4,2
15208,2023,3,2
15208,2025,1,2
15208,2025,4,2
15209,2022,3,1
15209,2022,4,1
15211,2022,4,1
15211,2023,1,1
15211,2023,3,2
15211,2023,4,1
15211,2024,1,1
15211,2024,3,2
15212,2022,4,2
15212,2023,4,1
15212,2024,1,1
15212,2024,3,3
15212,2025,1,4
15212,2025,2,2
15212,2025,3,1
15212,2025,4,3
15213,2022,4,2
15213,2023,2,1
15213,2023,3,1
15213,2024,4,1
15213,2025,1,1
15213,2025,4,1
15214,2024,3,1
15215,2022,4,1
15215,2023,1,4
15215,2023,2,3
15215,2024,1,1
15215,2024,2,1
15215,2025,1,1
15215,2025,2,1
15215,2025,3,2
15216,2022,2,1
15216,2022,3,3
15216,2022,4,4
15216,2023,1,6
15216,2023,2,3
15216,2023,3,1
15216,2023,4,1
15216,2024,2,3
15216,2024,3,2
15216,2024,4,2
15216,2025,1,2
15217,2022,4,2
15217,2023,3,6
15217,2023,4,1
15217,2024,1,4
15217,2024,2,1
15217,2024,4,4
15217,2025,1,6
15217,2025,2,6
15217,2025,3,4
15217,2025,4,4
15218,2022,4,3
15218,2023,1,1
15218,2023,3,2
15218,2024,2,3
15218,2024,3,1
15219,2022,4,2
15219,2024,1,1
15219,2024,2,1
15220,2022,2,1
15220,2023,1,1
15220,2023,4,1
15220,2024,1,1
15220,2025,4,2
15221,2024,3,2
15221,2025,1,3
15221,2025,2,2
15221,2025,3,4
15221,2025,4,2
15222,2023,2,2
15222,2023,4,1
15222,2024,1,1
15222,2024,3,2
15224,2023,1,2
15227,2025,2,2
15228,2022,4,1
15228,2023,1,3
15228,2023,4,2
15228,2024,1,2
15228,2024,2,2
15228,2024,3,2
15228,2024,4,2
15228,2025,3,2
15228,2025,4,2
15230,2024,1,1
15232,2023,2,3
15232,2023,3,1
15232,2024,1,2
15232,2024,2,1
15233,2025,4,1
15235,2022,4,2
15235,2023,2,4
15235,2023,3,3
15235,2023,4,1
15235,2024,2,2
15235,2024,3,2
15235,2025,1,2
15236,2024,4,2
15236,2025,4,2
15237,2022,3,1
15237,2022,4,1
15237,2023,2,5
15237,2023,3,3
15237,2023,4,2
15237,2024,1,1
15237,2024,2,7
15237,2024,3,3
15237,2025,4,2
15238,2022,4,3
15238,2023,2,1
15238,2023,3,3
15238,2023,4,2
15238,2024,1,1
15238,2024,2,3
15238,2025,1,1
15238,2025,2,1
15238,2025,3,4
15238,2025,4,2
15239,2023,1,2
15239,2023,4,2
15239,2024,1,2
15239,2025,3,2
15241,2022,3,1
15241,2022,4,5
15241,2023,1,1
15241,2024,1,2
15241,2024,3,2
15241,2024,4,2
15241,2025,1,1
15241,2025,2,1
15243,2022,2,1
15243,2022,4,1
15243,2023,1,1
15243,2024,3,1
15243,2024,4,3
15275,2024,2,2
15301,2023,4,1
15301,2024,1,2
15301,2024,2,1
15301,2024,3,2
15301,2025,3,1
15301,2025,4,3
15313,2025,2,1
15313,2025,3,1
15317,2022,2,1
15317,2022,4,3
15317,2023,1,1
15317,2024,3,2
15317,2024,4,1
15317,2025,1,3
15317,2025,2,1
15317,2025,3,4
15317,2025,4,5
15327,2022,3,2
15327,2024,2,2
15327,2024,3,2
15329,2023,2,2
15330,2022,2,1
15330,2025,1,1
15330,2025,2,1
15332,2023,2,2
15342,2025,3,2
15342,2025,4,2
15363,2025,1,2
15367,2023,4,2
15367,2024,1,2
15401,2024,1,1
15401,2024,2,1
15401,2024,4,2
15401,2025,3,4
15411,2025,3,2
15411,2025,4,2
15417,2023,1,1
15417,2023,2,1
15417,2025,1,1
15417,2025,2,4
15420,2024,1,2
15424,2024,4,2
15425,2023,1,1
15425,2023,2,1
15425,2024,2,2
15431,2025,4,2
15437,2022,4,2
15470,2024,2,2
15470,2024,3,1
15470,2024,4,1
15473,2022,4,2
15473,2025,1,1
15473,2025,2,1
15478,2025,2,1
15478,2025,3,1
15500,2023,3,2
15501,2022,2,1
15501,2022,3,2
15501,2022,4,1
15501,2024,2,2
15501,2024,3,3
15501,2024,4,1
15522,2022,3,1
15522,2022,4,2
15522,2023,1,1
15522,2023,2,2
15532,2022,2,1
15534,2024,1,2
15535,2022,4,2
15535,2024,3,2
15537,2022,2,1
15537,2022,3,1
15537,2022,4,3
15537,2023,4,1
15537,2024,1,1
15537,2024,3,4
15537,2024,4,2
15537,2025,3,3
15537,2025,4,1
15541,2025,2,2
15545,2024,4,1
15552,2022,4,2
15552,2024,3,2
15552,2025,3,4
15558,2025,1,1
15558,2025,2,1
15562,2022,3,1
15563,2022,4,2
15601,2022,2,1
15601,2022,3,1
15601,2023,4,3
15601,2024,1,1
15601,2025,1,3
15601,2025,2,1
15601,2025,3,2
15601,2025,4,2
15619,2024,1,1
15619,2024,2,1
15623,2024,1,1
15632,2023,1,1
15632,2023,2,2
15632,2023,3,2
15634,2023,2,3
15634,2023,3,2
15636,2025,1,1
15636,2025,2,1
15639,2025,1,2
15642,2023,3,2
15642,2024,1,1
15642,2024,2,1
15642,2024,4,1
15642,2025,1,2
15642,2025,2,3
15642,2025,3,2
15642,2025,4,1
15650,2022,2,1
15650,2022,3,1
15650,2022,4,1
15650,2023,2,2
15650,2023,3,2
15650,2023,4,1
15666,2024,4,2
15668,2022,2,1
15668,2022,3,2
15668,2025,2,2
15668,2025,3,1
15672,2022,4,2
15701,2022,4,2
15701,2024,4,2
15701,2025,1,2
15759,2022,2,1
15765,2024,3,1
15765,2024,4,1
15767,2024,2,2
15767,2024,4,2
15774,2022,3,2
15786,2024,3,1
15823,2025,4,2
15825,2025,1,1
15831,2023,1,2
15901,2024,2,3
15901,2024,3,1
15902,2023,2,1
15902,2023,3,1
15902,2024,3,2
15904,2022,3,1
15904,2022,4,1
15904,2023,2,2
15904,2024,1,1
15904,2024,2,2
15904,2024,3,1
15904,2024,4,4
15904,2025,3,2
15905,2022,3,2
15905,2022,4,1
15905,2023,1,1
15905,2023,4,1
15905,2024,3,2
15926,2025,3,2
15928,2023,3,2
15931,2023,2,1
15931,2023,3,1
15931,2025,4,1
15935,2025,2,2
15940,2025,1,1
15940,2025,2,1
15944,2025,3,1
15946,2022,3,2
15963,2022,4,1
15963,2023,1,1
15963,2024,3,2
16001,2023,1,2
16001,2024,3,2
16001,2025,2,1
16001,2025,3,1
16002,2023,4,2
16002,2025,4,2
16033,2025,3,2
16037,2025,3,2
16046,2022,2,4
16046,2022,3,5
16046,2023,1,2
16046,2023,2,3
16046,2023,3,1
16046,2023,4,2
16046,2024,3,1
16046,2024,4,1
16046,2025,3,1
16055,2022,2,1
16055,2025,3,2
16056,2025,1,1
16056,2025,2,1
16063,2022,3,2
16063,2024,2,1
16063,2024,3,1
16066,2022,3,2
16066,2023,1,2
16066,2023,2,1
16066,2023,3,4
16066,2023,4,1
16066,2024,2,2
16066,2024,3,2
16066,2025,1,2
16066,2025,3,2
16101,2025,1,1
16101,2025,3,1
16101,2025,4,1
16105,2024,4,3
16105,2025,1,1
16117,2022,2,1
16117,2022,3,1
16133,2025,3,2
16137,2023,3,3
16137,2024,3,3
16137,2024,4,1
16148,2024,3,2
16201,2025,3,2
16233,2025,4,1
16326,2023,2,2
16335,2022,3,2
16335,2022,4,1
16335,2025,2,1
16335,2025,3,2
16407,2024,4,1
16407,2025,1,1
16412,2025,2,1
16412,2025,3,1
16424,2022,3,2
16502,2024,3,2
16504,2025,4,2
16530,2025,4,2
16601,2022,2,1
16601,2022,3,2
16601,2023,2,3
16601,2023,3,1
16601,2024,1,2
16601,2024,2,1
16601,2024,3,1
16601,2024,4,3
16601,2025,1,3
16601,2025,3,4
16601,2025,4,5
16602,2022,4,2
16602,2024,1,1
16602,2024,2,1
16602,2025,4,1
16611,2025,2,2
16613,2024,2,2
16613,2025,1,2
16635,2023,2,3
16635,2023,3,1
16635,2024,2,2
16635,2025,2,2
16635,2025,3,1
16635,2025,4,2
16636,2022,4,2
16648,2022,2,2
16648,2022,4,2
16648,2023,3,2
16648,2024,4,3
16648,2025,1,3
16648,2025,2,2
16648,2025,3,4
16648,2025,4,3
16650,2025,4,2
16652,2024,2,1
16652,2024,3,1
16662,2022,4,1
16662,2023,1,1
16667,2024,2,1
16668,2024,2,2
16669,2023,2,3
16686,2023,3,2
16686,2025,3,2
16801,2022,2,1
16801,2022,3,9
16801,2022,4,1
16801,2023,2,2
16801,2023,3,3
16801,2023,4,6
16801,2024,1,4
16801,2024,2,5
16801,2024,3,4
16801,2024,4,6
16801,2025,1,8
16801,2025,2,5
16801,2025,4,2
16803,2022,3,11
16803,2022,4,5
16803,2023,1,1
16803,2023,2,1
16803,2024,3,1
16803,2024,4,1
16803,2025,3,2
16803,2025,4,3
16820,2022,3,2
16823,2022,4,3
16823,2023,1,4
16823,2023,4,1
16823,2024,1,1
16823,2025,2,1
16823,2025,3,3
16823,2025,4,2
16827,2024,4,2
16827,2025,2,4
16827,2025,3,2
16827,2025,4,2
16828,2023,4,1
16828,2024,1,1
16841,2022,4,2
16841,2024,2,2
16851,2023,2,2
16853,2025,3,1
16853,2025,4,1
16865,2024,4,1
16865,2025,1,1
16866,2023,1,4
16870,2023,3,2
16870,2023,4,2
16870,2025,4,2
16875,2022,3,2
16877,2025,3,2
16901,2024,4,2
16933,2025,4,1
17003,2023,1,2
17003,2023,3,2
17003,2024,2,1
17003,2024,3,1
17003,2025,2,1
17003,2025,3,1
17007,2023,1,2
17007,2024,3,2
17007,2025,2,2
17007,2025,3,3
17007,2025,4,1
17011,2022,2,2
17011,2022,3,2
17011,2022,4,5
17011,2023,1,3
17011,2023,2,2
17011,2023,3,3
17011,2023,4,6
17011,2024,1,4
17011,2024,2,4
17011,2024,4,3
17011,2025,1,2
17011,2025,2,7
17011,2025,3,2
17011,2025,4,4
17013,2022,3,2
17013,2022,4,2
17013,2023,1,4
17013,2024,1,4
17013,2024,3,5
17013,2024,4,1
17013,2025,1,5
17013,2025,2,3
17013,2025,3,3
17013,2025,4,3
17015,2022,2,1
17015,2022,3,2
17015,2022,4,4
17015,2023,1,3
17015,2023,2,2
17015,2023,3,2
17015,2023,4,2
17015,2024,1,5
17015,2024,2,4
17015,2024,3,1
17015,2024,4,2
17015,2025,1,1
17015,2025,2,4
17015,2025,3,5
17015,2025,4,3
17019,2022,2,1
17019,2023,2,4
17019,2023,4,4
17019,2024,1,2
17019,2024,2,2
17019,2025,2,4
17020,2022,2,1
17020,2022,3,2
17020,2023,3,2
17020,2023,4,1
17020,2024,2,2
17020,2025,2,2
17020,2025,3,1
17022,2022,4,2
17022,2023,4,1
17022,2024,1,2
17022,2024,2,5
17022,2024,3,1
17022,2024,4,3
17022,2025,2,1
17022,2025,3,7
17022,2025,4,2
17024,2025,3,2
17025,2022,2,1
17025,2022,3,2
17025,2022,4,4
17025,2023,1,5
17025,2023,2,3
17025,2023,3,3
17025,2023,4,5
17025,2024,1,6
17025,2024,2,2
17025,2025,3,5
17025,2025,4,1
17026,2024,3,2
17028,2025,4,2
17032,2024,1,1
17032,2024,2,1
17032,2025,3,1
17032,2025,4,1
17033,2022,2,1
17033,2022,3,2
17033,2022,4,2
17033,2023,2,1
17033,2023,3,1
17033,2024,1,7
17033,2024,2,3
17033,2024,3,1
17033,2024,4,1
17033,2025,1,3
17033,2025,2,2
17033,2025,4,2
17036,2022,2,4
17036,2022,3,9
17036,2022,4,4
17036,2023,1,5
17036,2023,2,3
17036,2023,3,1
17036,2023,4,1
17036,2024,1,1
17036,2024,2,1
17036,2024,3,4
17036,2025,1,8
17036,2025,2,3
17036,2025,3,5
17036,2025,4,3
17038,2023,4,1
17038,2024,1,3
17040,2023,3,1
17040,2023,4,2
17040,2024,1,1
17042,2023,3,4
17042,2023,4,1
17042,2024,1,1
17042,2024,2,2
17042,2024,3,2
17042,2024,4,2
17042,2025,1,2
17042,2025,2,1
17042,2025,3,3
17042,2025,4,1
17043,2022,4,2
17043,2023,1,2
17043,2024,3,2
17044,2025,2,2
17045,2023,1,2
17045,2023,2,1
17045,2025,2,2
17046,2022,3,2
17046,2022,4,1
17046,2024,2,3
17046,2024,4,2
17046,2025,1,2
17046,2025,2,2
17050,2022,2,7
17050,2022,3,8
17050,2022,4,2
17050,2023,1,5
17050,2023,3,8
17050,2023,4,2
17050,2024,1,3
17050,2024,2,8
17050,2024,3,11
17050,2024,4,8
17050,2025,1,7
17050,2025,2,9
17050,2025,3,21
17050,2025,4,12
17051,2025,2,2
17053,2022,2,1
17053,2022,3,1
17053,2023,3,1
17053,2023,4,1
17053,2024,3,2
17053,2024,4,2
17053,2025,3,2
17055,2022,2,1
17055,2022,3,5
17055,2022,4,2
17055,2023,2,3
17055,2023,3,5
17055,2023,4,3
17055,2024,1,6
17055,2024,2,4
17055,2024,3,2
17055,2024,4,5
17055,2025,1,16
17055,2025,2,7
17055,2025,3,9
17055,2025,4,9
17057,2022,2,1
17057,2022,3,3
17057,2022,4,2
17057,2023,3,2
17057,2024,1,2
17057,2024,2,2
17057,2025,3,2
17061,2024,3,3
17061,2024,4,1
17064,2024,4,1
17064,2025,1,1
17064,2025,3,1
17064,2025,4,1
17065,2023,1,1
17065,2023,2,1
17065,2024,1,3
17065,2024,2,1
17067,2023,2,1
17067,2023,3,1
17068,2024,3,2
17070,2022,2,1
17070,2022,3,1
17070,2023,4,2
17070,2024,1,1
17070,2024,2,3
17070,2024,3,6
17070,2024,4,1
17070,2025,1,1
17070,2025,2,1
17070,2025,3,2
17070,2025,4,3
17073,2022,4,2
17073,2023,1,1
17073,2024,4,4
17074,2022,2,1
17074,2022,3,1
17074,2025,1,1
17077,2024,1,2
17077,2024,2,3
17078,2023,1,6
17078,2023,2,1
17078,2023,3,3
17078,2024,1,2
17078,2024,2,2
17078,2024,3,1
17078,2024,4,1
17078,2025,1,1
17078,2025,2,3
17078,2025,3,1
17078,2025,4,3
17081,2024,4,1
17081,2025,1,1
17086,2024,3,1
17086,2024,4,1
17101,2022,4,2
17101,2025,2,1
17101,2025,3,2
17102,2023,4,2
17102,2024,1,2
17102,2024,2,2
17102,2024,4,1
17102,2025,1,1
17103,2024,1,1
17103,2024,2,1
17103,2025,2,1
17103,2025,3,3
17104,2025,1,2
17104,2025,3,2
17109,2022,3,2
17109,2024,4,2
17109,2025,2,2
17109,2025,3,1
17109,2025,4,1
17110,2022,3,4
17110,2022,4,1
17110,2023,1,3
17110,2023,2,2
17110,2024,1,3
17110,2024,2,3
17110,2024,3,4
17110,2024,4,7
17110,2025,1,10
17110,2025,2,5
17110,2025,3,1
17110,2025,4,4
17111,2022,2,1
17111,2022,4,3
17111,2023,1,3
17111,2023,2,1
17111,2024,2,1
17111,2024,3,1
17111,2024,4,1
17111,2025,1,6
17111,2025,2,2
17111,2025,3,2
17111,2025,4,2
17112,2022,2,1
17112,2022,3,4
17112,2022,4,1
17112,2023,1,1
17112,2023,2,2
17112,2023,3,2
17112,2023,4,3
17112,2024,1,5
17112,2024,2,3
17112,2024,3,8
17112,2024,4,1
17112,2025,1,3
17112,2025,2,11
17112,2025,3,6
17112,2025,4,1
17113,2023,1,2
17113,2025,2,2
17113,2025,4,2
17201,2022,4,1
17201,2023,1,7
17201,2023,2,5
17201,2023,3,2
17201,2023,4,6
17201,2024,1,6
17201,2024,2,6
17201,2024,3,7
17201,2024,4,10
17201,2025,1,7
17201,2025,3,1
17201,2025,4,4
17202,2022,3,4
17202,2022,4,4
17202,2023,1,9
17202,2023,2,4
17202,2023,3,2
17202,2023,4,6
17202,2024,1,2
17202,2024,2,11
17202,2024,3,2
17202,2024,4,5
17202,2025,1,3
17202,2025,2,9
17202,2025,3,13
17202,2025,4,7
17211,2023,2,1
17211,2023,3,1
17211,2025,1,1
17212,2024,2,1
17212,2024,3,1
17214,2022,4,1
17214,2023,1,1
17214,2024,1,2
17214,2024,3,2
17214,2024,4,2
17214,2025,1,4
17214,2025,3,1
17214,2025,4,1
17221,2025,1,1
17221,2025,2,1
17221,2025,3,2
17222,2022,3,5
17222,2022,4,1
17222,2023,1,1
17222,2023,2,3
17222,2023,3,1
17222,2023,4,1
17222,2024,1,3
17222,2024,2,1
17222,2024,3,1
17222,2024,4,1
17222,2025,1,7
17222,2025,2,1
17222,2025,3,5
17222,2025,4,3
17224,2025,4,2
17225,2022,3,7
17225,2022,4,4
17225,2023,1,6
17225,2023,2,12
17225,2023,3,7
17225,2023,4,3
17225,2024,1,4
17225,2024,2,7
17225,2024,3,12
17225,2024,4,9
17225,2025,1,8
17225,2025,2,13
17225,2025,3,23
17225,2025,4,11
17233,2022,2,1
17233,2022,4,1
17233,2023,1,1
17233,2025,1,4
17236,2022,2,1
17236,2022,3,1
17236,2023,1,4
17236,2023,2,8
17236,2023,3,2
17236,2023,4,1
17236,2024,1,2
17236,2024,2,3
17236,2024,3,4
17236,2024,4,7
17236,2025,1,5
17236,2025,2,6
17236,2025,3,2
17237,2024,3,2
17237,2025,4,2
17238,2024,2,2
17238,2024,4,1
17238,2025,1,2
17238,2025,2,2
17240,2025,2,2
17241,2024,3,2
17241,2025,2,2
17241,2025,4,2
17243,2025,3,2
17244,2022,4,1
17244,2023,1,1
17244,2024,3,2
17252,2022,2,1
17252,2022,3,1
17252,2023,1,2
17252,2023,3,2
17252,2025,3,2
17257,2022,2,1
17257,2022,3,1
17257,2022,4,2
17257,2023,1,3
17257,2023,2,1
17257,2023,3,3
17257,2023,4,2
17257,2024,1,7
17257,2024,2,1
17257,2024,3,2
17257,2024,4,3
17257,2025,1,4
17257,2025,2,9
17257,2025,3,2
17257,2025,4,2
17263,2025,3,2
17263,2025,4,2
17267,2023,2,4
17267,2023,3,2
17267,2024,3,2
17267,2025,1,2
17267,2025,2,2
17267,2025,3,2
17268,2022,2,1
17268,2022,3,3
17268,2022,4,13
17268,2023,1,3
17268,2023,2,7
17268,2023,3,15
17268,2023,4,5
17268,2024,1,4
17268,2024,2,13
17268,2024,3,10
17268,2024,4,8
17268,2025,1,12
17268,2025,2,11
17268,2025,3,12
17268,2025,4,6
17301,2023,2,2
17301,2024,2,1
17301,2024,3,3
17301,2025,4,4
17302,2022,4,1
17302,2023,1,3
17302,2023,4,2
17302,2024,1,1
17302,2024,2,1
17302,2024,4,1
17302,2025,1,1
17302,2025,2,1
17302,2025,3,2
17302,2025,4,3
17304,2023,3,2
17304,2023,4,1
17304,2024,1,2
17304,2025,3,2
17307,2022,4,1
17307,2023,1,2
17307,2024,1,3
17307,2024,2,1
17307,2024,4,4
17307,2025,1,3
17307,2025,2,2
17307,2025,4,2
17309,2023,3,1
17309,2023,4,1
17309,2024,2,2
17313,2022,3,2
17313,2022,4,1
17313,2023,1,1
17313,2024,1,1
17313,2024,2,1
17313,2024,4,3
17313,2025,1,4
17313,2025,2,4
17313,2025,3,6
17313,2025,4,3
17314,2022,2,1
17314,2022,3,1
17314,2023,3,3
17314,2023,4,1
17314,2024,1,3
17314,2024,2,5
17314,2024,3,5
17314,2024,4,5
17314,2025,1,1
17314,2025,2,3
17314,2025,3,1
17314,2025,4,2
17315,2022,2,2
17315,2022,3,3
17315,2022,4,4
17315,2023,1,1
17315,2023,3,4
17315,2023,4,4
17315,2024,1,7
17315,2024,2,1
17315,2024,3,4
17315,2024,4,5
17315,2025,1,5
17315,2025,2,2
17315,2025,3,6
17315,2025,4,5
17316,2022,3,2
17316,2023,1,2
17316,2023,3,1
17316,2023,4,3
17316,2025,2,1
17316,2025,3,5
17317,2022,4,1
17317,2023,1,1
17317,2024,3,1
17317,2024,4,1
17319,2022,3,1
17319,2022,4,1
17319,2023,2,2
17319,2024,4,6
17319,2025,1,2
17319,2025,2,2
17320,2022,2,2
17320,2022,3,2
17320,2023,2,4
17320,2023,4,2
17320,2024,1,1
17320,2024,2,3
17320,2024,3,4
17320,2025,1,18
17320,2025,2,8
17320,2025,3,3
17320,2025,4,3
17321,2022,2,2
17321,2024,1,1
17321,2024,2,1
17321,2024,3,2
17321,2024,4,3
17321,2025,1,2
17321,2025,2,2
17321,2025,3,2
17321,2025,4,4
17322,2022,2,1
17322,2022,3,1
17322,2022,4,2
17322,2023,3,2
17322,2024,1,3
17322,2024,2,1
17322,2024,4,1
17322,2025,1,2
17322,2025,3,8
17324,2022,2,1
17324,2022,3,1
17324,2024,2,1
17324,2024,3,1
17324,2024,4,2
17324,2025,1,1
17324,2025,2,4
17325,2022,2,5
17325,2022,3,8
17325,2022,4,1
17325,2023,1,5
17325,2023,2,8
17325,2023,3,22
17325,2023,4,2
17325,2024,1,12
17325,2024,2,22
17325,2024,3,7
17325,2024,4,20
17325,2025,1,17
17325,2025,2,13
17325,2025,3,21
